id,url or alias text,referring record id,number of referrals,type,associated publisher,tags,name/title,language,authors,date of publication,plain text,image reference,anchor text,
2497342e-c6da-5f9f-81e7-ac68a0773385,['The Marker' 'TheMarker'],e2b0e616-5453-515a-98db-ac79498cac88_1625755031673 c5ed2f1f-0b7c-5537-b069-3af3ea695887_1625709360914 c2f96c48-f0cf-5075-a8d2-f715bacd7b14_1625738663891 9350cc9d-3992-50db-9c9f-da1f1a6fd137_1625991532306 9b89fce0-8d7d-53e2-b92a-489fbd48f340_1625791138798 dc67dbc6-c0c8-50d8-bead-5cc0041c72c5_1625709279442 d2419ebc-7693-54d8-b522-383f92dca5ca_1625941043053 86f38ca7-2f1c-59d5-bff5-006a2e5bfdac_1625709587664 1262715892309397504 29042352479 1060715532071174145 1094323810562650114 710556154670227457 264845763341856768 1187107758555967488 395923547022835712 ,16,text aliases,Haaretz,Israeli Hebrew Financial center Source MENA ,The Marker,null,null,null,null,null,null,
354bf7fc-48c2-5f67-9ae8-1e0415d6c846,@haaretzcom,272775638044246017 514237607933669376 384344412077035520 561648695901298688 412349972710174721 632157725397487616 631934898882912256 533239259344687105 552151700971479040 447076741316898816 317246069874491393 351742710815793152 938503475310284800 931435548216000512 1372246501989171205 1219325548205244416 487369435485708288 487230326004256768 689548092765540356 963880047747698688 673961469780885505 268785825158938624 413466421968912384 561419647623233537 825810188376670213 1258065139519098880 490616482167291905 1037417981234634753 431733865862791168 439474749165813760 812833021149769732 337612837721604097 478960819246739457 413628357444526080 514245387247693824 302495580503019520 478638655100432384 527684771225542656 271295179091222528 936252621710557184 679034519979220993 527685918229270528 271310986978394112 269117625689321472 398935730296483840 844913999934345216 410169419235487744 270274659474354176 413865864518041600 342557170329600000 448163418630287360 488687152255889408 493816443020910594 631935564376358912 905150033695318021 487004105676967936 271301613388439553 413477841448497152 563005635667951616 492757838049968128 497798309172748288 498227477698060288 494476384400461824 866726443107196930 514239065613684737 575779518717231104 817890219974422528 413842598566977536 704635693914583040 802895865170034688 545199982186627072 553978459454599169 577936686073647104 577498184785793024 1328713336595251201 553561442365218816 1356280867073777676 760402587921285121 398184160897949696 479535199228014593 578200609389703168 345880217144922113 559453834813390848 1328449262485721090 527687206102892545 493845564362981377 492149443035422720 359018673320640512 1372244758106636295 578218448389541888 ,90,twitter handle,Ha'aretz,Source Journalist ,Insitutional,null,null,null,null,null,null,
e795e443-febc-50d0-a5d9-c0db3957474d,['Haaretz' "Ha'aretz"],9ff6b93b-ab24-5904-8e6e-b085fea6d82b_1625854472077 0c9b1d47-ef2a-55fa-920b-366e9cc53efa_1625772332580 97b33c38-6dcc-55a5-8dc4-863fbf970cf3_1625719544553 1405578341890015237 1020213085049688064 792885327170011137 486333196867760128 3916930145 86233235402665984 5255158812377090 195876559528267776 21827323423 139897256198410242 1308077798884548609 492150063657779204 231004389429620737 254783564850278400 9110556004 120829859080577024 1354516803079331843 500274085587603456 289235775567056896 1102948637477347329 1219325548205244416 799782477615218688 528264649200762880 114086191191687168 554514802610290688 774695417183367168 10982590066 229527215610683393 215873127304003584 73848482263339008 1208281483972091907 496782398600650755 492150595189362688 298044534338760705 160734197496033280 77537296047554560 151693945699708929 132160627581009922 598514143021408256 712051678099447808 15115626820 492150264816627713 825810893523054592 270522276129157120 265190256507248642 66270745730359296 397379402285449216 2569514818 276314539522400257 606204415788335104 245589042685673473 170156546179870720 981515283104923649 534826937877688320 270206823523549184 205988527358484482 209695036500226049 42384096537739264 98073770622857217 121939152739639296 204565906217639937 655961678685847552 527684771225542656 486332031115464704 199517292470607873 963078873419272192 296880894130675712 376903818811678720 252775928525099010 147058614522216448 10720853476 204566543068184576 160767482397868032 201878361302253568 21337851861 132171071083380738 563707782835085315 164767043059580930 142677456648806400 139718550108651520 39691801119956992 25501840993 24008814242 1053299083975118853 486897496073838592 1276600317405167622 1361035183701508100 275554580153118720 1308083579868590080 18364036192 819729535600050177 690641211846213634 251653599900348418 164259695912173568 720404605306142720 160126722174492672 228817606776336384 160009176150581248 979887126404743168 126268860985901056 805757182859968512 652133915549765632 571699148925214721 77003167673487361 25681798297 24435665724 275573803696930816 21344836862 1393341784214982657 1344577598106578944 187774962457772032 875334506164744193 522583704187592704 2126124272 812612051667451904 228818212932956160 375522095834214400 182218194352742400 104202057803759617 278141154913026048 270606000741044224 159822193973395457 47633004641792000 490311731600564224 395095831390732288 563651751564541952 240171919821905920 140229537987444736 18863529892 17653509821 249930492709834752 192687998075277313 1397772363593302017 268778312023830528 338336444127006720 245173325498839040 134539985935269888 485786735184322563 555047104482009088 16303998620 103476805943562240 1103352800019472384 204567151405838337 72858912747028480 652448470498967552 21338172775 421606782675349504 555690763606978561 497557218732961792 485735101137829888 ,153,text aliases,Haaretz,Israeli English Current-Affairs left-center Source MENA ,Haaretz - English,null,null,null,null,null,null,
39676ac5-4db8-5ec7-9ce2-371726718288,['Wafa' 'Palestinian News and Info Agency'],98bc433e-5473-51ac-9b59-874e5f3b3a8e_1625709515719 ca064a03-d3f8-5bd5-8ec6-ea37f10ab5db_1625949597477 1220007518891626501 149155095081254913 489877906819006464 191968540205649920 ,6,text aliases,Wafa (Palestinian News and Information),Palestinian English Current-Affairs Source MENA ,Wafa (Palestinian News and Info Agency) - English,null,null,null,null,null,null,
6c3022d3-cafe-57c3-8b33-7d5e72f9f639,['Arutz 7' 'Israel National News'],224578323425144832 224579321921150977 ,2,text aliases,Arutz 7,Israeli English Current-Affairs right Source MENA ,Arutz 7 - English,null,null,null,null,null,null,
c6769341-14f9-5157-8066-96611009fda9,['HaModia'],302415992083079168 308585375822118913 308585714034032642 1315838951719084034 ,4,text aliases,HaModia,Israeli Hebrew Current-Affairs right-center Source NAmerica ,HaModia,null,null,null,null,null,null,
f924793f-f412-5b63-8c45-4b6c339620df,['Jewish Ultra-Orthodox News' 'HaModia'],302415992083079168 308585375822118913 308585714034032642 1315838951719084034 ,4,text aliases,HaModia,Israeli Hebrew Current-Affairs right-center Source MENA ,Jewish Ultra-Orthodox News,null,null,null,null,null,null,
c8285688-a1ee-5758-b342-c7d86bd1ae32,@dahliasc,1234135423246573568 815544682725998592 161869964045856768 897903318206484480 1343746620396023808 1228549430367879168 653208542594379776 1354937741717479426 1350364401061273602 1395666245660418048 1404424714475524096 1392839284571443202 169519889336369153 1077988597725319168 1277700001288859649 1258502480570310657 1193098473031290886 814156219619241985 1047891587097747457 1342006962154823680 1236633881228517377 814154391200464896 ,22,twitter handle,972+,Source Journalist ,Dahlia Scheindlin,null,null,null,null,null,null,
d2cac6af-17e8-55b3-98a7-32922ce8deb0,@MairavZ,1405274375398453251 564704311125344256 534613541592903680 913610530975227904 1244489378329546752 1240485901395849217 1238681937293631488 631529639748370432 485004718763036672 949165760248795136 886912240368136194 949159213909139457 949157482538176512 1286364639090155520 1257923352402034690 572770792942931969 504266815866818560 433012843357962240 424641674892283904 1329251792161361921 423822534199762944 1244347635894341632 1060606284486008832 1060234198928240640 579712587660554240 474856690597105665 579713768931774464 537875167801016320 485063580371275776 423818751600230400 527550890165956608 631160340496019460 1047891587097747457 1275244516572672000 1079047103635050498 1034304914522959872 540426776720056321 488315775585751040 487634331091755008 707277602260553728 ,40,twitter handle,null,Referring ,Mairav Zonszein מרב זונשיין,null,null,null,null,null,null,
09162851-698c-53b6-bc2c-d4207fcaff0c,@edokonrad,737938457499209728 737940813146099712 ,2,twitter handle,972+,Source Journalist ,Edo Konrad,null,null,null,null,null,null,
d0783153-d1bc-5d54-ba07-b734f0b92e7b,@samwithaner,965318187876257792 965314385110429696 ,2,twitter handle,972+,Source Journalist ,Samer Badawi,null,null,null,null,null,null,
cae3d144-afb6-5d2d-afdb-05ee87ab17c6,@lisang,567130577044652033 597965711655313408 218055421288648704 1407468042913714178 1382868124152774667 1362116570856611842 1269815781505761280 941499095901974528 749059420823359488 710133875738087425 697220265198166017 672619418350841857 662429414391750656 656308457700741121 634192894207918080 633088731600289793 629869918473818112 618797422156906496 610623196577050624 590616494607880192 575755332363894784 534934118841454592 518913971328675840 499180545587564544 491800373842022401 487084020300124160 447199073511419904 433363024036917249 421430435504062465 391277981974282240 576441668951474176 450866418004013056 180487901962977281 159821389665271808 731452131056619520 404894037502877696 205789137406668801 965276406581268481 550326351614324736 1045381590086557697 494921708147851264 583379551792852992 1365848245558272002 1362610566829867027 1362112331065552900 1164203320640245761 859983762628775936 824487618331242496 810882713469222914 809850354275852288 768499607743696896 767866424647974912 671478356391682049 655530555065376769 634460819678490624 634134887071678464 562469133116518400 493921441830547456 485281153503735808 471835199995924480 429787129963900929 423213435795406848 272003693644230656 270399264348315648 1111268830637158401 730806242445283328 240165977764012032 236277039722807297 1362116514908930054 1358960056683929609 1351929755012980738 1322209877717065728 1208423360394383360 785852397591683072 749271011439284225 702183013786976256 687523428908306432 584883582042304512 572025803631808512 562735139953053698 534930778866876417 521900255655505920 518913746342014976 505172927550353408 499180366763413505 487083423089975297 471836094649339905 433362101973708801 431956777278910464 421429676859342848 413869608991350784 272026648944209921 1228004575514365952 1026826695020617729 274053933696159744 1007808866736902144 1362115337928531978 1358958650455429125 1322208718923116544 1298810967804055553 862159662053036033 859232235899236352 810883251648757760 785852082888859648 784947297243295744 687522811389329408 687458604681682944 634191926057639936 584883494607806465 571130100093206528 562733508318470147 562470704114065409 505171734665121792 493925546170920960 433360746940874754 388344746483392512 300334212710547456 266016796258213888 1228001549013659650 1026821879330471936 556947202140930048 1362112956494974978 1037143202095144960 785851795327287297 729558866619449344 687522667772178432 671478385206542336 656306873822523392 655633006984605696 606078544066789376 584881073269694465 571128399776890880 562470596815355904 551949739458326528 471835435397050369 433323070989041664 380180179408396288 339832308796366850 278664506912157696 272004422597488640 1111273728531410945 177076608639827970 236280623814303744 374876296473743361 141635798427648000 1363333743356882948 1252235097148801024 1060255412862271489 879544133584637952 836078202091110400 763935045224583174 741608655087411200 672622313230176256 662433315576786944 643641363200913408 634193481414635520 597522532577710080 562004719577886721 534206142667169792 508652935971348480 494697182591598594 490978102760472577 370366429532405760 268735942284693506 1176689963963953153 1214706601556230144 215081341857959936 157578028539584512 815050925253468160 1299314617798320128 1057701255311699968 1040798816302231554 567118220306305025 146098568451723264 1313143063427121155 1278376258850697216 1245438046188769285 1186469628123451394 900199198011928577 835354232102481921 773749004719034368 722546526610984960 656321323891822593 655517262925996032 643086963608842240 477516517773705216 448632767421890560 429781004166135808 185465618970054656 236273718421254144 1252684430218530822 1156643302843850753 1051256581046890498 567168039448502273 567120341567172610 581867149242818560 1307800158932021249 1281340063079632897 1139382136207581184 835354446230089728 809848412342456321 785659937091235840 784973668036308996 722546574077911040 702698092714401794 681301402602307586 656304147684265985 655517488201994240 563862706403692545 549439743495507968 499177306917974017 491447801252184064 485473695419232256 448633187468849154 394872163636768768 270398451425103872 264037952617861120 1157300784276680704 735101942305853440 927104723655815170 731472003174178816 258951064831815680 254249035534323713 206020921281097729 174897719675072512 117296644231397376 236274479267991552 731450284413571073 1363333454902030342 576144768096428032 36123694791135233 491802263363416064 487911451651104768 205783258653409280 1007767056329125888 597966449655713792 1407470650349002760 1351930045548388359 1281442857916731393 781901566240395264 672621004078915584 662429788385185792 659890058342875136 642788745855533056 634374233196470272 634193142791688192 633110825889366016 629869994826928128 626803522613420032 620346466817720321 618810108588466177 597522228255793152 584884085769764864 499206774814441472 487084283949895682 474290262731399170 447200181230907392 444274348262981633 421431038112317440 384323955047559168 1068561793402970113 39261593904758784 162988800501481472 591626616406695938 571699148925214721 181170213130207232 665332349333172224 567139060989579265 1399570540571017217 1354452157878120451 1293997119548907525 1252233486783537153 1060255002328027138 796154356529844224 788061425579266048 787801380404785154 662429865673641984 659890908117225472 656308712555048960 649740384613060608 648518218995363840 647500081948676096 634193186148208641 612476621480706048 580205111516901376 575755792927834112 574940947781435392 574427678792622080 499583316262420482 494696928957849601 487084380469207041 447202452488851456 436925329408802816 421431912175902720 373627026764099584 365308270056968193 656545137347162112 162989546353606656 767816265436131328 1363329344723124227 287218444951224320 1301198848522481664 1363327863164928003 613339130773180416 1302603835656089603 1040797583822807046 550319832009547776 581866057348022272 1351930740506767360 1096439282229825542 998924223224664064 805960941389180928 773745930126458880 768272498140012544 720093287604961281 674278983291314178 662433458560585728 655516347749789696 643642212878798848 634193532555804672 629863474248712192 592793156363657216 574944109451943937 562004918178185216 525468195990540288 492303642297643008 266022101855662080 780526992101937153 1346321963619377153 556947079818272769 1412960657335590912 1381954844978728961 1302019553204076544 1281347822252679171 1139383055460646912 809850261938302976 809805901490192384 768273686092709888 672287099463274496 671477318435659776 656304409652146176 655530479769296896 580192258869227520 577905694462119937 563863152497270786 527687206102892545 499178140410060800 493918042028404737 264040908280979456 1111263216624111616 123840375470297088 805966108188704770 1153442016442892289 404893329961537536 ,354,twitter handle,972+,Source Journalist ,Lisa Goldman,null,null,null,null,null,null,
14347d21-f802-5d8d-a079-73f5351d161a,@nsheizaf,100158302150852608 100156231259406336 489452237442146305 100170136467668992 489453478679298048 489453112596238336 ,6,twitter handle,972+,Source Journalist ,Noam Sheizaf,null,null,null,null,null,null,
c5da0297-fac9-563e-81de-38e6be97e2ad,@yuval_ba,1364464123484995585 ,1,twitter handle,972+,Source Journalist ,Yuval Ben-Ami,null,null,null,null,null,null,
65b58197-7a04-510c-8bf8-360b49301af8,@myaguarnieri,1309522319975604228 1406263900908179458 491504228167204864 1333508464409251841 271514316056965120 1333529567320035332 ,6,twitter handle,972+,Source Journalist ,Mya Guarnieri,null,null,null,null,null,null,
3bbcff3f-786b-5b46-ae33-a99bda63b4d8,@reider,1375230104847011840 1157649227583037441 1311905783945277440 1390408440460218368 1404048526380879873 ,5,twitter handle,972+,Source Journalist ,Dimi Reider,null,null,null,null,null,null,
29c7582e-2841-5dad-9266-210b1f4974e8,@NoaYachot,740628075365339136 844221881364463616 1101197851697115136 864552558030757888 851863582241284097 ,5,twitter handle,972+,Source Journalist ,Noa Yachot,null,null,null,null,null,null,
296ed130-5270-5553-8361-35fddaf7d80e,@amberinzaman,559477342566100992 314113155078959105 1193832903794446336 877669820736700417 606730076839903232 1202866129389203456 604560868978925568 1246502264858202113 965214475262611456 754068765613129728 958967233673416709 314116044203630593 828592224296325126 980924459413573638 955587609526497281 319889044748259329 312176726262304768 954368242683973633 403919822972805120 308915610820157440 518037726260903936 497658923521171456 325345454273474560 308914399912005632 1027217508498063366 319824937932161024 522076512099782656 508056722838421505 955592798945898496 497411932794945536 954387116443783168 ,31,twitter handle,Al-Monitor,Referring ,Amberin Zaman,null,null,null,null,null,null,
a57543c1-b3d0-528c-a875-a11da28a83c2,@AsaadHannaa,1365327000349638658 1127662411408867330 844543324224704513 844532650555658241 966610906573615104 1204357050232381440 844532499384598528 956177775064428544 ,8,twitter handle,Al-Monitor,Referring ,Asaad Hanna,null,null,null,null,null,null,
cbcb0cb5-3664-509c-87f1-d6fc1cd7bc15,@barbaraslavin1,270520726983942144 788189397078466560 1122575825746837504 629637079102791680 629635937883062273 383645351657619457 66242276418002944 804668587101327360 1123288865119379456 309405326078271489 619503760310534144 123880901569544193 943268493289549825 999681201941164032 499033728598159361 1322345017042735104 1126088675941597184 688357701252960257 745404407282548737 630831528092827648 1250787197827104769 1105105267874770944 536919746361700353 688703292306665472 182923981769293824 999717693543641088 380444267086245888 41193285372477440 1029361381135601664 47051505521524736 788553780002484228 529066286509461504 404604293212545024 ,33,twitter handle,Al-Monitor,Referring ,Barbara Slavin,null,null,null,null,null,null,
