id,hit count,url or alias text,source,name,tags,publisher,referring record id,authors,plain text,type,date of publication,top referrals,
224578323425144832,null,https://twitter.com/benyt/status/224578323425144832,benyt,null,,null,,null,RT @DanielSeidemann: Arutz 7: "Romney to Break Fast of Temple Mount Mourning with Netanyahu"  http://t.co/KQX14LWA,twitter,2012-07-15,null,null,
224579321921150977,null,https://twitter.com/maggieNYT/status/224579321921150977,maggienyt,null,,null,,null,1st confirmed on recby Politico @DanielSeidemann: Arutz 7: Romney to Break Fast of Temple Mount Mourning with Netanyahu  http://t.co/1BNGPqam,twitter,2012-07-15,null,null,
